,node_number,edge_number,graph,fw_node_wfs,bw_node_wfs,connected,fw_len,bw_len
243,4,4,"move(2,1). move(3,1). move(3,2). move(3,4).","{'won', 'lost'}","{'won', 'lost'}",SAT,2,2
244,4,5,"move(1,3). move(2,1). move(3,1). move(3,2). move(3,4).","{'won', 'lost'}",{'draw'},SAT,2,1
245,4,4,"move(1,4). move(2,1). move(3,2). move(3,4).","{'won', 'lost'}","{'won', 'lost'}",SAT,2,2
246,4,5,"move(1,4). move(2,1). move(3,1). move(3,2). move(3,4).","{'won', 'lost'}","{'won', 'lost'}",SAT,2,2
247,4,5,"move(1,3). move(1,4). move(2,1). move(3,2). move(3,4).","{'won', 'lost'}",{'draw'},SAT,2,1
248,4,6,"move(1,3). move(1,4). move(2,1). move(3,1). move(3,2). move(3,4).","{'won', 'lost'}",{'draw'},SAT,2,1
249,4,4,"move(2,1). move(2,4). move(3,2). move(3,4).","{'won', 'lost'}","{'won', 'lost'}",SAT,2,2
250,4,5,"move(1,3). move(2,1). move(2,4). move(3,2). move(3,4).","{'won', 'lost'}",{'draw'},SAT,2,1
251,4,5,"move(1,4). move(2,1). move(2,4). move(3,2). move(3,4).","{'won', 'lost'}","{'won', 'lost'}",SAT,2,2
252,4,6,"move(1,3). move(1,4). move(2,1). move(2,4). move(3,2). move(3,4).","{'won', 'lost'}",{'draw'},SAT,2,1
253,4,5,"move(2,1). move(2,4). move(3,1). move(3,2). move(3,4).","{'won', 'lost'}","{'won', 'lost'}",SAT,2,2
254,4,6,"move(1,4). move(2,1). move(2,4). move(3,1). move(3,2). move(3,4).","{'won', 'lost'}","{'won', 'lost'}",SAT,2,2
255,4,6,"move(1,3). move(2,1). move(2,4). move(3,1). move(3,2). move(3,4).","{'won', 'lost'}",{'draw'},SAT,2,1
256,4,7,"move(1,3). move(1,4). move(2,1). move(2,4). move(3,1). move(3,2). move(3,4).","{'won', 'lost'}",{'draw'},SAT,2,1
257,4,2,"move(2,3). move(3,4).","{'won', 'lost'}","{'won', 'lost'}",SAT,2,2
258,4,3,"move(1,3). move(2,3). move(3,4).","{'won', 'lost'}","{'won', 'lost'}",SAT,2,2
259,4,3,"move(2,1). move(2,3). move(3,4).","{'won', 'lost'}","{'won', 'lost'}",SAT,2,2
260,4,3,"move(2,3). move(3,2). move(3,4).","{'won', 'lost'}",{'draw'},SAT,2,1
261,4,4,"move(1,3). move(2,1). move(2,3). move(3,4).","{'won', 'lost'}","{'won', 'lost'}",SAT,2,2
262,4,4,"move(2,1). move(2,3). move(3,2). move(3,4).","{'won', 'lost'}",{'draw'},SAT,2,1
263,4,4,"move(1,3). move(2,3). move(3,2). move(3,4).","{'won', 'lost'}","{'won', 'lost'}",SAT,2,2
264,4,5,"move(1,3). move(2,1). move(2,3). move(3,2). move(3,4).","{'won', 'lost'}",{'draw'},SAT,2,1
265,4,3,"move(2,3). move(2,4). move(3,4).","{'won', 'lost'}","{'won', 'lost'}",SAT,2,2
266,4,4,"move(2,3). move(2,4). move(3,2). move(3,4).","{'won', 'lost'}",{'draw'},SAT,2,1
267,4,4,"move(1,3). move(2,3). move(2,4). move(3,4).","{'won', 'lost'}","{'won', 'lost'}",SAT,2,2
268,4,5,"move(1,3). move(2,3). move(2,4). move(3,2). move(3,4).","{'won', 'lost'}","{'won', 'lost'}",SAT,2,2
269,4,4,"move(2,1). move(2,3). move(2,4). move(3,4).","{'won', 'lost'}","{'won', 'lost'}",SAT,2,2
270,4,5,"move(2,1). move(2,3). move(2,4). move(3,2). move(3,4).","{'won', 'lost'}",{'draw'},SAT,2,1
271,4,5,"move(1,3). move(2,1). move(2,3). move(2,4). move(3,4).","{'won', 'lost'}","{'won', 'lost'}",SAT,2,2
272,4,3,"move(2,3). move(3,1). move(3,4).","{'won', 'lost'}","{'won', 'lost'}",SAT,2,2
273,4,6,"move(1,3). move(2,1). move(2,3). move(2,4). move(3,2). move(3,4).","{'won', 'lost'}",{'draw'},SAT,2,1
274,4,4,"move(2,3). move(2,4). move(3,1). move(3,4).","{'won', 'lost'}","{'won', 'lost'}",SAT,2,2
275,4,4,"move(1,3). move(2,3). move(3,1). move(3,4).","{'won', 'lost'}","{'won', 'lost'}",SAT,2,2
276,4,4,"move(2,1). move(2,3). move(3,1). move(3,4).","{'won', 'lost'}","{'won', 'lost'}",SAT,2,2
277,4,5,"move(1,3). move(2,3). move(2,4). move(3,1). move(3,4).","{'won', 'lost'}","{'won', 'lost'}",SAT,2,2
278,4,5,"move(2,1). move(2,3). move(2,4). move(3,1). move(3,4).","{'won', 'lost'}","{'won', 'lost'}",SAT,2,2
279,4,5,"move(1,3). move(2,1). move(2,3). move(3,1). move(3,4).","{'won', 'lost'}","{'won', 'lost'}",SAT,2,2
280,4,6,"move(1,3). move(2,1). move(2,3). move(2,4). move(3,1). move(3,4).","{'won', 'lost'}","{'won', 'lost'}",SAT,2,2
281,4,4,"move(2,3). move(3,1). move(3,2). move(3,4).","{'won', 'lost'}",{'draw'},SAT,2,1
282,4,5,"move(2,1). move(2,3). move(3,1). move(3,2). move(3,4).","{'won', 'lost'}",{'draw'},SAT,2,1
283,4,5,"move(1,3). move(2,3). move(3,1). move(3,2). move(3,4).","{'won', 'lost'}",{'draw'},SAT,2,1
284,4,5,"move(2,3). move(2,4). move(3,1). move(3,2). move(3,4).","{'won', 'lost'}",{'draw'},SAT,2,1
285,4,6,"move(1,3). move(2,1). move(2,3). move(3,1). move(3,2). move(3,4).","{'won', 'lost'}",{'draw'},SAT,2,1
286,4,6,"move(2,1). move(2,3). move(2,4). move(3,1). move(3,2). move(3,4).","{'won', 'lost'}",{'draw'},SAT,2,1
287,4,6,"move(1,3). move(2,3). move(2,4). move(3,1). move(3,2). move(3,4).","{'won', 'lost'}",{'draw'},SAT,2,1
288,4,7,"move(1,3). move(2,1). move(2,3). move(2,4). move(3,1). move(3,2). move(3,4).","{'won', 'lost'}",{'draw'},SAT,2,1
289,4,3,"move(1,4). move(2,3). move(3,4).","{'won', 'lost'}","{'won', 'lost'}",SAT,2,2
290,4,4,"move(1,3). move(1,4). move(2,3). move(3,4).","{'won', 'lost'}","{'won', 'lost'}",SAT,2,2
291,4,4,"move(1,4). move(2,3). move(3,1). move(3,4).","{'won', 'lost'}","{'won', 'lost'}",SAT,2,2
292,4,5,"move(1,3). move(1,4). move(2,3). move(3,1). move(3,4).","{'won', 'lost'}","{'won', 'lost'}",SAT,2,2
293,4,4,"move(1,4). move(2,3). move(3,2). move(3,4).","{'won', 'lost'}","{'won', 'draw', 'lost'}",SAT,2,3
294,4,5,"move(1,3). move(1,4). move(2,3). move(3,2). move(3,4).","{'won', 'lost'}","{'won', 'lost'}",SAT,2,2
295,4,5,"move(1,4). move(2,3). move(3,1). move(3,2). move(3,4).","{'won', 'lost'}",{'draw'},SAT,2,1
296,4,6,"move(1,3). move(1,4). move(2,3). move(3,1). move(3,2). move(3,4).","{'won', 'lost'}",{'draw'},SAT,2,1
297,4,4,"move(1,4). move(2,3). move(2,4). move(3,4).","{'won', 'lost'}","{'won', 'lost'}",SAT,2,2
298,4,5,"move(1,3). move(1,4). move(2,3). move(2,4). move(3,4).","{'won', 'lost'}","{'won', 'lost'}",SAT,2,2
299,4,5,"move(1,4). move(2,3). move(2,4). move(3,2). move(3,4).","{'won', 'lost'}","{'won', 'draw', 'lost'}",SAT,2,3
300,4,6,"move(1,3). move(1,4). move(2,3). move(2,4). move(3,2). move(3,4).","{'won', 'lost'}","{'won', 'lost'}",SAT,2,2
301,4,5,"move(1,4). move(2,3). move(2,4). move(3,1). move(3,4).","{'won', 'lost'}","{'won', 'lost'}",SAT,2,2
302,4,6,"move(1,3). move(1,4). move(2,3). move(2,4). move(3,1). move(3,4).","{'won', 'lost'}","{'won', 'lost'}",SAT,2,2
303,4,6,"move(1,4). move(2,3). move(2,4). move(3,1). move(3,2). move(3,4).","{'won', 'lost'}",{'draw'},SAT,2,1
304,4,4,"move(1,4). move(2,1). move(2,3). move(3,4).","{'won', 'lost'}","{'won', 'lost'}",SAT,2,2
305,4,7,"move(1,3). move(1,4). move(2,3). move(2,4). move(3,1). move(3,2). move(3,4).","{'won', 'lost'}",{'draw'},SAT,2,1
306,4,5,"move(1,3). move(1,4). move(2,1). move(2,3). move(3,4).","{'won', 'lost'}","{'won', 'lost'}",SAT,2,2
307,4,5,"move(1,4). move(2,1). move(2,3). move(2,4). move(3,4).","{'won', 'lost'}","{'won', 'lost'}",SAT,2,2
308,4,5,"move(1,4). move(2,1). move(2,3). move(3,1). move(3,4).","{'won', 'lost'}","{'won', 'lost'}",SAT,2,2
309,4,6,"move(1,3). move(1,4). move(2,1). move(2,3). move(2,4). move(3,4).","{'won', 'lost'}","{'won', 'lost'}",SAT,2,2
310,4,6,"move(1,4). move(2,1). move(2,3). move(2,4). move(3,1). move(3,4).","{'won', 'lost'}","{'won', 'lost'}",SAT,2,2
311,4,6,"move(1,3). move(1,4). move(2,1). move(2,3). move(3,1). move(3,4).","{'won', 'lost'}","{'won', 'lost'}",SAT,2,2
312,4,7,"move(1,3). move(1,4). move(2,1). move(2,3). move(2,4). move(3,1). move(3,4).","{'won', 'lost'}","{'won', 'lost'}",SAT,2,2
313,4,5,"move(1,4). move(2,1). move(2,3). move(3,2). move(3,4).","{'won', 'lost'}",{'draw'},SAT,2,1
314,4,6,"move(1,3). move(1,4). move(2,1). move(2,3). move(3,2). move(3,4).","{'won', 'lost'}",{'draw'},SAT,2,1
315,4,6,"move(1,4). move(2,1). move(2,3). move(3,1). move(3,2). move(3,4).","{'won', 'lost'}",{'draw'},SAT,2,1
316,4,7,"move(1,3). move(1,4). move(2,1). move(2,3). move(3,1). move(3,2). move(3,4).","{'won', 'lost'}",{'draw'},SAT,2,1
317,4,6,"move(1,4). move(2,1). move(2,3). move(2,4). move(3,2). move(3,4).","{'won', 'lost'}",{'draw'},SAT,2,1
318,4,1,"move(4,1).","{'won', 'lost'}","{'won', 'lost'}",SAT,2,2
319,4,2,"move(1,3). move(4,1).","{'won', 'lost'}","{'won', 'lost'}",SAT,2,2
320,4,7,"move(1,4). move(2,1). move(2,3). move(2,4). move(3,1). move(3,2). move(3,4).","{'won', 'lost'}",{'draw'},SAT,2,1
321,4,7,"move(1,3). move(1,4). move(2,1). move(2,3). move(2,4). move(3,2). move(3,4).","{'won', 'lost'}",{'draw'},SAT,2,1
322,4,8,"move(1,3). move(1,4). move(2,1). move(2,3). move(2,4). move(3,1). move(3,2). move(3,4).","{'won', 'lost'}",{'draw'},SAT,2,1
323,4,2,"move(3,4). move(4,1).","{'won', 'lost'}","{'won', 'lost'}",SAT,2,2
324,4,2,"move(2,3). move(4,1).","{'won', 'lost'}","{'won', 'lost'}",UNSAT,2,2
325,4,3,"move(1,3). move(3,4). move(4,1).",{'draw'},{'draw'},SAT,1,1
326,4,3,"move(2,3). move(3,4). move(4,1).","{'won', 'lost'}","{'won', 'lost'}",SAT,2,2
327,4,3,"move(1,3). move(2,3). move(4,1).","{'won', 'lost'}","{'won', 'lost'}",SAT,2,2
328,4,4,"move(1,3). move(2,3). move(3,4). move(4,1).",{'draw'},"{'won', 'lost'}",SAT,1,2
329,4,2,"move(1,4). move(4,1).",{'draw'},{'draw'},SAT,1,1
330,4,3,"move(1,3). move(1,4). move(4,1).","{'won', 'lost'}",{'draw'},SAT,2,1
331,4,3,"move(1,4). move(2,3). move(4,1).","{'won', 'draw', 'lost'}","{'won', 'draw', 'lost'}",UNSAT,3,3
332,4,3,"move(1,4). move(3,4). move(4,1).",{'draw'},"{'won', 'lost'}",SAT,1,2
333,4,4,"move(1,3). move(1,4). move(2,3). move(4,1).","{'won', 'lost'}","{'won', 'draw', 'lost'}",SAT,2,3
334,4,4,"move(1,4). move(2,3). move(3,4). move(4,1).",{'draw'},"{'won', 'draw', 'lost'}",SAT,1,3
335,4,4,"move(1,3). move(1,4). move(3,4). move(4,1).",{'draw'},{'draw'},SAT,1,1
336,4,2,"move(2,1). move(4,1).","{'won', 'lost'}","{'won', 'lost'}",SAT,2,2
337,4,5,"move(1,3). move(1,4). move(2,3). move(3,4). move(4,1).",{'draw'},"{'won', 'draw', 'lost'}",SAT,1,3
338,4,3,"move(1,3). move(2,1). move(4,1).","{'won', 'lost'}","{'won', 'lost'}",SAT,2,2
339,4,3,"move(1,4). move(2,1). move(4,1).",{'draw'},"{'won', 'lost'}",SAT,1,2
340,4,4,"move(1,3). move(1,4). move(2,1). move(4,1).","{'won', 'lost'}","{'won', 'lost'}",SAT,2,2
341,4,3,"move(2,1). move(3,4). move(4,1).","{'won', 'lost'}","{'won', 'lost'}",SAT,2,2
342,4,4,"move(1,4). move(2,1). move(3,4). move(4,1).",{'draw'},"{'won', 'lost'}",SAT,1,2
343,4,4,"move(1,3). move(2,1). move(3,4). move(4,1).",{'draw'},"{'won', 'lost'}",SAT,1,2
344,4,5,"move(1,3). move(1,4). move(2,1). move(3,4). move(4,1).",{'draw'},"{'won', 'lost'}",SAT,1,2
345,4,3,"move(2,1). move(2,3). move(4,1).","{'won', 'lost'}","{'won', 'lost'}",SAT,2,2
346,4,4,"move(1,3). move(2,1). move(2,3). move(4,1).","{'won', 'lost'}","{'won', 'lost'}",SAT,2,2
347,4,4,"move(2,1). move(2,3). move(3,4). move(4,1).","{'won', 'lost'}","{'won', 'lost'}",SAT,2,2
348,4,5,"move(1,3). move(2,1). move(2,3). move(3,4). move(4,1).",{'draw'},"{'won', 'lost'}",SAT,1,2
349,4,5,"move(1,4). move(2,1). move(2,3). move(3,4). move(4,1).",{'draw'},"{'won', 'lost'}",SAT,1,2
350,4,4,"move(1,4). move(2,1). move(2,3). move(4,1).","{'won', 'draw', 'lost'}","{'won', 'lost'}",SAT,3,2
351,4,5,"move(1,3). move(1,4). move(2,1). move(2,3). move(4,1).","{'won', 'lost'}","{'won', 'lost'}",SAT,2,2
352,4,2,"move(3,2). move(4,1).","{'won', 'lost'}","{'won', 'lost'}",UNSAT,2,2
353,4,6,"move(1,3). move(1,4). move(2,1). move(2,3). move(3,4). move(4,1).",{'draw'},"{'won', 'lost'}",SAT,1,2
354,4,3,"move(1,3). move(3,2). move(4,1).","{'won', 'lost'}","{'won', 'lost'}",SAT,2,2
355,4,3,"move(2,1). move(3,2). move(4,1).","{'won', 'lost'}","{'won', 'lost'}",SAT,2,2
356,4,4,"move(1,3). move(2,1). move(3,2). move(4,1).",{'draw'},"{'won', 'lost'}",SAT,1,2
357,4,3,"move(2,3). move(3,2). move(4,1).","{'won', 'draw', 'lost'}","{'won', 'draw', 'lost'}",UNSAT,3,3
358,4,4,"move(1,3). move(2,3). move(3,2). move(4,1).",{'draw'},"{'won', 'draw', 'lost'}",SAT,1,3
359,4,5,"move(1,3). move(2,1). move(2,3). move(3,2). move(4,1).",{'draw'},"{'won', 'draw', 'lost'}",SAT,1,3
360,4,4,"move(2,1). move(2,3). move(3,2). move(4,1).","{'won', 'lost'}","{'won', 'draw', 'lost'}",SAT,2,3
361,4,3,"move(1,4). move(3,2). move(4,1).","{'won', 'draw', 'lost'}","{'won', 'draw', 'lost'}",UNSAT,3,3
362,4,4,"move(1,3). move(1,4). move(3,2). move(4,1).","{'won', 'draw', 'lost'}",{'draw'},SAT,3,1
363,4,4,"move(1,4). move(2,3). move(3,2). move(4,1).",{'draw'},{'draw'},UNSAT,1,1
364,4,5,"move(1,3). move(1,4). move(2,3). move(3,2). move(4,1).",{'draw'},{'draw'},SAT,1,1
365,4,4,"move(1,4). move(2,1). move(3,2). move(4,1).",{'draw'},"{'won', 'draw', 'lost'}",SAT,1,3
366,4,5,"move(1,4). move(2,1). move(2,3). move(3,2). move(4,1).",{'draw'},{'draw'},SAT,1,1
367,4,5,"move(1,3). move(1,4). move(2,1). move(3,2). move(4,1).",{'draw'},{'draw'},SAT,1,1
368,4,6,"move(1,3). move(1,4). move(2,1). move(2,3). move(3,2). move(4,1).",{'draw'},{'draw'},SAT,1,1
369,4,3,"move(3,2). move(3,4). move(4,1).","{'won', 'lost'}","{'won', 'lost'}",SAT,2,2
370,4,4,"move(1,3). move(3,2). move(3,4). move(4,1).","{'won', 'lost'}",{'draw'},SAT,2,1
371,4,4,"move(1,4). move(3,2). move(3,4). move(4,1).","{'won', 'draw', 'lost'}","{'won', 'lost'}",SAT,3,2
372,4,5,"move(1,3). move(1,4). move(3,2). move(3,4). move(4,1).","{'won', 'draw', 'lost'}",{'draw'},SAT,3,1
373,4,4,"move(2,1). move(3,2). move(3,4). move(4,1).","{'won', 'lost'}","{'won', 'lost'}",SAT,2,2
374,4,5,"move(1,4). move(2,1). move(3,2). move(3,4). move(4,1).",{'draw'},"{'won', 'lost'}",SAT,1,2
375,4,5,"move(1,3). move(2,1). move(3,2). move(3,4). move(4,1).",{'draw'},{'draw'},SAT,1,1
376,4,6,"move(1,3). move(1,4). move(2,1). move(3,2). move(3,4). move(4,1).",{'draw'},{'draw'},SAT,1,1
377,4,4,"move(2,3). move(3,2). move(3,4). move(4,1).","{'won', 'draw', 'lost'}",{'draw'},SAT,3,1
378,4,5,"move(1,3). move(2,3). move(3,2). move(3,4). move(4,1).",{'draw'},{'draw'},SAT,1,1
379,4,5,"move(2,1). move(2,3). move(3,2). move(3,4). move(4,1).","{'won', 'lost'}",{'draw'},SAT,2,1
380,4,6,"move(1,3). move(2,1). move(2,3). move(3,2). move(3,4). move(4,1).",{'draw'},{'draw'},SAT,1,1
381,4,5,"move(1,4). move(2,3). move(3,2). move(3,4). move(4,1).",{'draw'},{'draw'},SAT,1,1
382,4,6,"move(1,4). move(2,1). move(2,3). move(3,2). move(3,4). move(4,1).",{'draw'},{'draw'},SAT,1,1
383,4,6,"move(1,3). move(1,4). move(2,3). move(3,2). move(3,4). move(4,1).",{'draw'},{'draw'},SAT,1,1
384,4,7,"move(1,3). move(1,4). move(2,1). move(2,3). move(3,2). move(3,4). move(4,1).",{'draw'},{'draw'},SAT,1,1
385,4,2,"move(2,4). move(4,1).","{'won', 'lost'}","{'won', 'lost'}",SAT,2,2
386,4,3,"move(1,3). move(2,4). move(4,1).","{'won', 'lost'}","{'won', 'lost'}",SAT,2,2
387,4,3,"move(2,4). move(3,2). move(4,1).","{'won', 'lost'}","{'won', 'lost'}",SAT,2,2
388,4,3,"move(2,4). move(3,4). move(4,1).","{'won', 'lost'}","{'won', 'lost'}",SAT,2,2
389,4,4,"move(2,4). move(3,2). move(3,4). move(4,1).","{'won', 'lost'}","{'won', 'lost'}",SAT,2,2
390,4,4,"move(1,3). move(2,4). move(3,2). move(4,1).",{'draw'},{'draw'},SAT,1,1
391,4,4,"move(1,3). move(2,4). move(3,4). move(4,1).",{'draw'},"{'won', 'lost'}",SAT,1,2
392,4,3,"move(2,3). move(2,4). move(4,1).","{'won', 'lost'}","{'won', 'lost'}",SAT,2,2
393,4,5,"move(1,3). move(2,4). move(3,2). move(3,4). move(4,1).",{'draw'},{'draw'},SAT,1,1
394,4,4,"move(1,3). move(2,3). move(2,4). move(4,1).","{'won', 'lost'}","{'won', 'lost'}",SAT,2,2
395,4,4,"move(2,3). move(2,4). move(3,4). move(4,1).","{'won', 'lost'}","{'won', 'lost'}",SAT,2,2
396,4,5,"move(1,3). move(2,3). move(2,4). move(3,4). move(4,1).",{'draw'},"{'won', 'lost'}",SAT,1,2
397,4,4,"move(2,3). move(2,4). move(3,2). move(4,1).","{'won', 'draw', 'lost'}",{'draw'},SAT,3,1
398,4,5,"move(2,3). move(2,4). move(3,2). move(3,4). move(4,1).","{'won', 'draw', 'lost'}",{'draw'},SAT,3,1
399,4,5,"move(1,3). move(2,3). move(2,4). move(3,2). move(4,1).",{'draw'},{'draw'},SAT,1,1
400,4,6,"move(1,3). move(2,3). move(2,4). move(3,2). move(3,4). move(4,1).",{'draw'},{'draw'},SAT,1,1
401,4,3,"move(1,4). move(2,4). move(4,1).",{'draw'},"{'won', 'lost'}",SAT,1,2
402,4,4,"move(1,3). move(1,4). move(2,4). move(4,1).","{'won', 'lost'}","{'won', 'lost'}",SAT,2,2
403,4,5,"move(1,3). move(1,4). move(2,3). move(2,4). move(4,1).","{'won', 'lost'}","{'won', 'lost'}",SAT,2,2
404,4,4,"move(1,4). move(2,3). move(2,4). move(4,1).","{'won', 'draw', 'lost'}","{'won', 'lost'}",SAT,3,2
405,4,4,"move(1,4). move(2,4). move(3,2). move(4,1).",{'draw'},"{'won', 'draw', 'lost'}",SAT,1,3
406,4,5,"move(1,4). move(2,3). move(2,4). move(3,2). move(4,1).",{'draw'},{'draw'},SAT,1,1
407,4,5,"move(1,3). move(1,4). move(2,4). move(3,2). move(4,1).",{'draw'},{'draw'},SAT,1,1
408,4,6,"move(1,3). move(1,4). move(2,3). move(2,4). move(3,2). move(4,1).",{'draw'},{'draw'},SAT,1,1
409,4,4,"move(1,4). move(2,4). move(3,4). move(4,1).",{'draw'},"{'won', 'lost'}",SAT,1,2
410,4,5,"move(1,3). move(1,4). move(2,4). move(3,4). move(4,1).",{'draw'},"{'won', 'lost'}",SAT,1,2
411,4,5,"move(1,4). move(2,4). move(3,2). move(3,4). move(4,1).",{'draw'},"{'won', 'lost'}",SAT,1,2
412,4,6,"move(1,3). move(1,4). move(2,4). move(3,2). move(3,4). move(4,1).",{'draw'},{'draw'},SAT,1,1
413,4,5,"move(1,4). move(2,3). move(2,4). move(3,4). move(4,1).",{'draw'},"{'won', 'lost'}",SAT,1,2
414,4,6,"move(1,4). move(2,3). move(2,4). move(3,2). move(3,4). move(4,1).",{'draw'},{'draw'},SAT,1,1
415,4,3,"move(2,1). move(2,4). move(4,1).","{'won', 'lost'}","{'won', 'lost'}",SAT,2,2
416,4,6,"move(1,3). move(1,4). move(2,3). move(2,4). move(3,4). move(4,1).",{'draw'},"{'won', 'lost'}",SAT,1,2
417,4,4,"move(1,3). move(2,1). move(2,4). move(4,1).","{'won', 'lost'}","{'won', 'lost'}",SAT,2,2
418,4,4,"move(1,4). move(2,1). move(2,4). move(4,1).",{'draw'},"{'won', 'lost'}",SAT,1,2
419,4,7,"move(1,3). move(1,4). move(2,3). move(2,4). move(3,2). move(3,4). move(4,1).",{'draw'},{'draw'},SAT,1,1
420,4,4,"move(2,1). move(2,4). move(3,4). move(4,1).","{'won', 'lost'}","{'won', 'lost'}",SAT,2,2
421,4,5,"move(1,3). move(1,4). move(2,1). move(2,4). move(4,1).","{'won', 'lost'}","{'won', 'lost'}",SAT,2,2
422,4,5,"move(1,4). move(2,1). move(2,4). move(3,4). move(4,1).",{'draw'},"{'won', 'lost'}",SAT,1,2
423,4,5,"move(1,3). move(2,1). move(2,4). move(3,4). move(4,1).",{'draw'},"{'won', 'lost'}",SAT,1,2
424,4,6,"move(1,3). move(1,4). move(2,1). move(2,4). move(3,4). move(4,1).",{'draw'},"{'won', 'lost'}",SAT,1,2
425,4,4,"move(2,1). move(2,3). move(2,4). move(4,1).","{'won', 'lost'}","{'won', 'lost'}",SAT,2,2
426,4,5,"move(1,3). move(2,1). move(2,3). move(2,4). move(4,1).","{'won', 'lost'}","{'won', 'lost'}",SAT,2,2
427,4,5,"move(2,1). move(2,3). move(2,4). move(3,4). move(4,1).","{'won', 'lost'}","{'won', 'lost'}",SAT,2,2
428,4,6,"move(1,3). move(2,1). move(2,3). move(2,4). move(3,4). move(4,1).",{'draw'},"{'won', 'lost'}",SAT,1,2
429,4,5,"move(1,4). move(2,1). move(2,3). move(2,4). move(4,1).","{'won', 'draw', 'lost'}","{'won', 'lost'}",SAT,3,2
430,4,6,"move(1,4). move(2,1). move(2,3). move(2,4). move(3,4). move(4,1).",{'draw'},"{'won', 'lost'}",SAT,1,2
431,4,6,"move(1,3). move(1,4). move(2,1). move(2,3). move(2,4). move(4,1).","{'won', 'lost'}","{'won', 'lost'}",SAT,2,2
432,4,7,"move(1,3). move(1,4). move(2,1). move(2,3). move(2,4). move(3,4). move(4,1).",{'draw'},"{'won', 'lost'}",SAT,1,2
433,4,4,"move(2,1). move(2,4). move(3,2). move(4,1).","{'won', 'lost'}","{'won', 'lost'}",SAT,2,2
434,4,5,"move(1,3). move(2,1). move(2,4). move(3,2). move(4,1).",{'draw'},{'draw'},SAT,1,1
435,4,5,"move(2,1). move(2,3). move(2,4). move(3,2). move(4,1).","{'won', 'lost'}",{'draw'},SAT,2,1
436,4,5,"move(1,4). move(2,1). move(2,4). move(3,2). move(4,1).",{'draw'},"{'won', 'draw', 'lost'}",SAT,1,3
437,4,6,"move(1,3). move(2,1). move(2,3). move(2,4). move(3,2). move(4,1).",{'draw'},{'draw'},SAT,1,1
438,4,6,"move(1,4). move(2,1). move(2,3). move(2,4). move(3,2). move(4,1).",{'draw'},{'draw'},SAT,1,1
439,4,6,"move(1,3). move(1,4). move(2,1). move(2,4). move(3,2). move(4,1).",{'draw'},{'draw'},SAT,1,1
440,4,7,"move(1,3). move(1,4). move(2,1). move(2,3). move(2,4). move(3,2). move(4,1).",{'draw'},{'draw'},SAT,1,1
441,4,5,"move(2,1). move(2,4). move(3,2). move(3,4). move(4,1).","{'won', 'lost'}","{'won', 'lost'}",SAT,2,2
442,4,6,"move(1,4). move(2,1). move(2,4). move(3,2). move(3,4). move(4,1).",{'draw'},"{'won', 'lost'}",SAT,1,2
443,4,6,"move(1,3). move(2,1). move(2,4). move(3,2). move(3,4). move(4,1).",{'draw'},{'draw'},SAT,1,1
444,4,7,"move(1,3). move(1,4). move(2,1). move(2,4). move(3,2). move(3,4). move(4,1).",{'draw'},{'draw'},SAT,1,1
445,4,6,"move(2,1). move(2,3). move(2,4). move(3,2). move(3,4). move(4,1).","{'won', 'lost'}",{'draw'},SAT,2,1
446,4,7,"move(1,4). move(2,1). move(2,3). move(2,4). move(3,2). move(3,4). move(4,1).",{'draw'},{'draw'},SAT,1,1
447,4,7,"move(1,3). move(2,1). move(2,3). move(2,4). move(3,2). move(3,4). move(4,1).",{'draw'},{'draw'},SAT,1,1
448,4,8,"move(1,3). move(1,4). move(2,1). move(2,3). move(2,4). move(3,2). move(3,4). move(4,1).",{'draw'},{'draw'},SAT,1,1
449,4,2,"move(3,1). move(4,1).","{'won', 'lost'}","{'won', 'lost'}",SAT,2,2
450,4,3,"move(1,3). move(3,1). move(4,1).",{'draw'},"{'won', 'lost'}",SAT,1,2
451,4,3,"move(2,4). move(3,1). move(4,1).","{'won', 'lost'}","{'won', 'lost'}",SAT,2,2
452,4,3,"move(2,1). move(3,1). move(4,1).","{'won', 'lost'}","{'won', 'lost'}",SAT,2,2
453,4,4,"move(1,3). move(2,4). move(3,1). move(4,1).",{'draw'},"{'won', 'draw', 'lost'}",SAT,1,3
454,4,4,"move(2,1). move(2,4). move(3,1). move(4,1).","{'won', 'lost'}","{'won', 'lost'}",SAT,2,2
455,4,4,"move(1,3). move(2,1). move(3,1). move(4,1).",{'draw'},"{'won', 'lost'}",SAT,1,2
456,4,5,"move(1,3). move(2,1). move(2,4). move(3,1). move(4,1).",{'draw'},"{'won', 'lost'}",SAT,1,2
457,4,3,"move(3,1). move(3,2). move(4,1).","{'won', 'lost'}","{'won', 'lost'}",SAT,2,2
458,4,4,"move(1,3). move(3,1). move(3,2). move(4,1).","{'won', 'lost'}","{'won', 'lost'}",SAT,2,2
459,4,4,"move(2,1). move(3,1). move(3,2). move(4,1).","{'won', 'lost'}","{'won', 'lost'}",SAT,2,2
460,4,5,"move(1,3). move(2,1). move(3,1). move(3,2). move(4,1).",{'draw'},"{'won', 'lost'}",SAT,1,2
461,4,4,"move(2,4). move(3,1). move(3,2). move(4,1).","{'won', 'lost'}","{'won', 'lost'}",SAT,2,2
462,4,5,"move(2,1). move(2,4). move(3,1). move(3,2). move(4,1).","{'won', 'lost'}","{'won', 'lost'}",SAT,2,2
